month,day-of-month,day-of-week,hour,load-h-minus-1,load-h-minus-2,load-h-minus-3,load-h-minus-4,load-h-minus-5,load-h-minus-6,load-h-minus-7,load-h-minus-8,load-h-minus-9,load-h-minus-10,load-h-minus-11,load-h-minus-12,load-h-minus-13,load-h-minus-14,load-h-minus-15,load-h-minus-16,load-h-minus-17,load-h-minus-18,load-h-minus-19,load-h-minus-20,load-h-minus-21,load-h-minus-22,load-h-minus-23,load-h-minus-24,load-d-minus-2,load-d-minus-3,load-d-minus-4,load-d-minus-5,load-d-minus-6,load-d-minus-7,load-d-minus-14,load-d-minus-21,load-d-minus-28,load-d-minus-35,min_load-h3,max_load-h3,min_load-h6,max_load-h6,min_load-h12,max_load-h12,min_load-h14,max_load-h14,washer_h1,washer_h3,washer_h6,washer_h12,washer_h24,dish_h1,dish_h3,dish_h6,dish_h12,dish_h24,hot_h1,hot_h3,hot_h6,hot_h12,hot_h24,dryer_h1,dryer_h3,dryer_h6,dryer_h12,dryer_h24,heat_h1,heat_h3,heat_h6,heat_h12,heat_h24
5,10,4,0,111912.0,198947.0,182325.0,96312.0,119122.0,137347.0,69977.0,69118.0,72430.0,66954.0,75123.0,61322.0,79797.0,82824.0,77916.0,62460.0,114948.0,95861.0,56248.0,60235.0,59219.0,61875.0,57129.0,63119.0,102927.0,65643.0,99726.0,68563.0,94658.0,59052.0,64926.0,65166.0,58023.0,63945.0,111912.0,198947.0,96312.0,198947.0,61322.0,198947.0,61322.0,198947.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,11.0,23.0,46.0,0.0,1.0,1.0,2.0,2.0
5,11,5,0,82979.0,133256.0,167138.0,122746.0,245030.0,221322.0,320299.0,90993.0,57768.0,60279.0,58199.0,75674.0,94153.0,88877.0,84029.0,77128.0,110974.0,104481.0,74051.0,61220.0,57341.0,60570.0,60777.0,59396.0,63119.0,102927.0,65643.0,99726.0,68563.0,94658.0,63341.0,68360.0,91739.0,115768.0,82979.0,167138.0,82979.0,245030.0,57768.0,320299.0,57768.0,320299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,13.0,26.0,48.0,0.0,0.0,1.0,1.0,2.0
5,12,6,0,110231.0,134991.0,132355.0,113051.0,155243.0,113153.0,118543.0,92762.0,165615.0,92372.0,123003.0,132891.0,284140.0,286736.0,140517.0,114451.0,75967.0,59937.0,61882.0,57007.0,60776.0,60524.0,65265.0,75585.0,59396.0,63119.0,102927.0,65643.0,99726.0,68563.0,64126.0,65308.0,420316.0,119965.0,110231.0,134991.0,110231.0,155243.0,92372.0,165615.0,92372.0,286736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,12.0,23.0,45.0,0.0,0.0,2.0,4.0,4.0
5,13,0,0,91483.0,182410.0,162798.0,304271.0,159756.0,112625.0,508425.0,115364.0,84118.0,76172.0,63111.0,148247.0,119436.0,116012.0,129901.0,62398.0,58331.0,60986.0,57711.0,60320.0,62033.0,59890.0,62250.0,84715.0,75585.0,59396.0,63119.0,102927.0,65643.0,99726.0,109210.0,59704.0,70840.0,61240.0,91483.0,182410.0,91483.0,304271.0,63111.0,508425.0,63111.0,508425.0,0.0,0.0,0.0,11.0,11.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,11.0,23.0,45.0,0.0,1.0,1.0,1.0,2.0
5,14,1,0,73485.0,212323.0,180978.0,174420.0,259264.0,107035.0,220591.0,125893.0,111715.0,129098.0,85515.0,84632.0,90736.0,84495.0,76932.0,75479.0,96319.0,82034.0,64426.0,70288.0,59341.0,61873.0,60691.0,62473.0,84715.0,75585.0,59396.0,63119.0,102927.0,65643.0,60731.0,61064.0,61396.0,58402.0,73485.0,212323.0,73485.0,259264.0,73485.0,259264.0,73485.0,259264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,10.0,22.0,44.0,0.0,0.0,1.0,1.0,2.0
5,15,2,0,153473.0,182286.0,146184.0,147506.0,105595.0,78456.0,164692.0,133926.0,113388.0,67316.0,73172.0,73674.0,84604.0,82096.0,77548.0,74704.0,100040.0,91537.0,56079.0,61215.0,60314.0,60114.0,62467.0,63919.0,62473.0,84715.0,75585.0,59396.0,63119.0,102927.0,64145.0,63556.0,68760.0,59962.0,146184.0,182286.0,78456.0,182286.0,67316.0,182286.0,67316.0,182286.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,11.0,23.0,47.0,0.0,1.0,1.0,2.0,2.0
5,16,3,0,68339.0,175177.0,133478.0,116754.0,135006.0,117533.0,63690.0,82755.0,56932.0,59825.0,58956.0,81962.0,89987.0,101004.0,135926.0,89112.0,146832.0,60416.0,63107.0,57957.0,59785.0,61960.0,60993.0,61791.0,63919.0,62473.0,84715.0,75585.0,59396.0,63119.0,66125.0,63488.0,70005.0,64062.0,68339.0,175177.0,68339.0,175177.0,56932.0,175177.0,56932.0,175177.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,19.0,39.0,0.0,1.0,1.0,1.0,3.0
5,17,4,0,132182.0,166487.0,447477.0,364043.0,175522.0,114511.0,194150.0,104847.0,113428.0,431688.0,58060.0,92879.0,71665.0,70896.0,73326.0,70091.0,121444.0,73495.0,57229.0,59405.0,73663.0,67761.0,60628.0,59551.0,61791.0,63919.0,62473.0,84715.0,75585.0,59396.0,59052.0,64926.0,65166.0,58023.0,132182.0,447477.0,114511.0,447477.0,58060.0,447477.0,58060.0,447477.0,0.0,0.0,0.0,13.0,19.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,13.0,25.0,48.0,0.0,1.0,1.0,1.0,1.0
5,18,5,0,106746.0,194139.0,106876.0,160721.0,112050.0,63245.0,68139.0,71439.0,139393.0,227411.0,221306.0,133926.0,89452.0,78505.0,72013.0,81268.0,147429.0,75895.0,59907.0,57586.0,60996.0,60598.0,62555.0,58102.0,59551.0,61791.0,63919.0,62473.0,84715.0,75585.0,94658.0,63341.0,68360.0,91739.0,106746.0,194139.0,63245.0,194139.0,63245.0,227411.0,63245.0,227411.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,23.0,43.0,0.0,1.0,1.0,1.0,1.0
5,19,6,0,74416.0,132272.0,91002.0,75158.0,58072.0,68649.0,76140.0,75200.0,65243.0,61960.0,69418.0,70163.0,73202.0,71093.0,175649.0,62843.0,64966.0,59359.0,56660.0,60482.0,58564.0,59906.0,57408.0,64062.0,58102.0,59551.0,61791.0,63919.0,62473.0,84715.0,68563.0,64126.0,65308.0,420316.0,74416.0,132272.0,58072.0,132272.0,58072.0,132272.0,58072.0,132272.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,21.0,42.0,0.0,1.0,3.0,3.0,3.0
5,20,0,0,171385.0,365210.0,168246.0,127219.0,79811.0,67222.0,131229.0,83606.0,66692.0,67615.0,61148.0,59507.0,69818.0,64357.0,80422.0,199235.0,170688.0,55888.0,58103.0,60361.0,60552.0,58842.0,57450.0,63605.0,64062.0,58102.0,59551.0,61791.0,63919.0,62473.0,99726.0,109210.0,59704.0,70840.0,168246.0,365210.0,67222.0,365210.0,59507.0,365210.0,59507.0,365210.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,20.0,40.0,0.0,1.0,1.0,2.0,2.0
5,21,1,0,83505.0,163734.0,131296.0,92246.0,349890.0,82603.0,87637.0,121381.0,90424.0,98248.0,107628.0,69501.0,220827.0,344462.0,112598.0,110189.0,66578.0,55699.0,59284.0,62772.0,60478.0,57218.0,66110.0,82382.0,63605.0,64062.0,58102.0,59551.0,61791.0,63919.0,65643.0,60731.0,61064.0,61396.0,83505.0,163734.0,82603.0,349890.0,69501.0,349890.0,69501.0,349890.0,0.0,0.0,0.0,5.0,16.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,10.0,21.0,40.0,0.0,1.0,1.0,1.0,1.0
5,22,2,0,92264.0,213198.0,190174.0,185857.0,135189.0,140089.0,120817.0,190187.0,128201.0,74752.0,59820.0,69697.0,56707.0,61867.0,58600.0,65230.0,118564.0,90079.0,67755.0,68494.0,58145.0,64330.0,60093.0,99898.0,82382.0,63605.0,64062.0,58102.0,59551.0,61791.0,102927.0,64145.0,63556.0,68760.0,92264.0,213198.0,92264.0,213198.0,59820.0,213198.0,56707.0,213198.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,11.0,26.0,45.0,0.0,1.0,1.0,3.0,5.0
5,23,3,0,212993.0,218423.0,275446.0,148548.0,148931.0,113640.0,89684.0,71751.0,75936.0,77007.0,68489.0,59600.0,59580.0,110259.0,127529.0,109435.0,268110.0,63197.0,60714.0,61606.0,60235.0,74175.0,63672.0,98632.0,99898.0,82382.0,63605.0,64062.0,58102.0,59551.0,63119.0,66125.0,63488.0,70005.0,212993.0,275446.0,113640.0,275446.0,59600.0,275446.0,59580.0,275446.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,23.0,43.0,0.0,1.0,1.0,2.0,2.0
5,24,4,0,119073.0,147673.0,103829.0,112319.0,81002.0,57844.0,90968.0,107095.0,105096.0,103558.0,82362.0,91162.0,113899.0,108433.0,380855.0,172945.0,125622.0,192323.0,60961.0,58297.0,59118.0,62755.0,63272.0,132110.0,98632.0,99898.0,82382.0,63605.0,64062.0,58102.0,59396.0,59052.0,64926.0,65166.0,103829.0,147673.0,57844.0,147673.0,57844.0,147673.0,57844.0,147673.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,20.0,38.0,0.0,1.0,1.0,1.0,1.0
5,25,5,0,124274.0,206682.0,162981.0,286904.0,75519.0,66313.0,115400.0,60525.0,59518.0,78784.0,73186.0,102803.0,96204.0,74767.0,77750.0,112113.0,191104.0,72582.0,58383.0,59890.0,62406.0,59898.0,60384.0,62180.0,132110.0,98632.0,99898.0,82382.0,63605.0,64062.0,75585.0,94658.0,63341.0,68360.0,124274.0,206682.0,66313.0,286904.0,59518.0,286904.0,59518.0,286904.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,11.0,22.0,41.0,0.0,2.0,2.0,2.0,3.0
5,26,6,0,94226.0,172447.0,149048.0,135164.0,169450.0,316958.0,250696.0,101636.0,93816.0,92569.0,90105.0,90929.0,92949.0,163429.0,114521.0,62033.0,64809.0,58887.0,60440.0,61597.0,62598.0,69135.0,72010.0,61599.0,62180.0,132110.0,98632.0,99898.0,82382.0,63605.0,84715.0,68563.0,64126.0,65308.0,94226.0,172447.0,94226.0,316958.0,90105.0,316958.0,90105.0,316958.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,17.0,33.0,0.0,1.0,2.0,4.0,4.0
5,27,0,0,71133.0,136198.0,134261.0,128900.0,119522.0,111699.0,444523.0,104654.0,93479.0,100461.0,76477.0,107259.0,90060.0,377060.0,132943.0,140475.0,182573.0,58178.0,60332.0,64246.0,60490.0,62184.0,62947.0,63322.0,61599.0,62180.0,132110.0,98632.0,99898.0,82382.0,62473.0,99726.0,109210.0,59704.0,71133.0,136198.0,71133.0,136198.0,71133.0,444523.0,71133.0,444523.0,0.0,0.0,0.0,7.0,20.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,17.0,34.0,0.0,1.0,2.0,4.0,4.0
5,28,1,0,66006.0,172118.0,94344.0,92284.0,111903.0,116427.0,111522.0,97924.0,99642.0,75127.0,64519.0,81322.0,136430.0,77020.0,71458.0,74521.0,156949.0,107214.0,59260.0,66949.0,70351.0,60253.0,64065.0,59271.0,63322.0,61599.0,62180.0,132110.0,98632.0,99898.0,63919.0,65643.0,60731.0,61064.0,66006.0,172118.0,66006.0,172118.0,64519.0,172118.0,64519.0,172118.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,17.0,32.0,0.0,1.0,2.0,5.0,5.0
5,29,2,0,68818.0,220466.0,335194.0,198201.0,387540.0,229081.0,214928.0,223491.0,89551.0,79834.0,128645.0,385809.0,93694.0,92904.0,75315.0,74516.0,181991.0,152600.0,58210.0,59180.0,61714.0,60010.0,63353.0,69789.0,59271.0,63322.0,61599.0,62180.0,132110.0,98632.0,61791.0,102927.0,64145.0,63556.0,68818.0,335194.0,68818.0,387540.0,68818.0,387540.0,68818.0,387540.0,0.0,0.0,0.0,7.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,19.0,35.0,0.0,1.0,2.0,3.0,3.0
5,30,3,0,106094.0,139330.0,106952.0,99842.0,104354.0,121678.0,114022.0,158768.0,146222.0,235621.0,226657.0,62227.0,64902.0,76734.0,63655.0,64921.0,241550.0,101076.0,61594.0,61562.0,65615.0,60233.0,65467.0,63278.0,69789.0,59271.0,63322.0,61599.0,62180.0,132110.0,59551.0,63119.0,66125.0,63488.0,106094.0,139330.0,99842.0,139330.0,62227.0,235621.0,62227.0,235621.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,21.0,39.0,0.0,1.0,3.0,5.0,5.0
5,31,4,0,101283.0,124620.0,129915.0,105245.0,93189.0,150465.0,127727.0,112400.0,111574.0,185173.0,176430.0,80858.0,258648.0,166626.0,75433.0,77852.0,210647.0,175932.0,59153.0,59715.0,61875.0,60871.0,62635.0,71020.0,63278.0,69789.0,59271.0,63322.0,61599.0,62180.0,58102.0,59396.0,59052.0,64926.0,101283.0,129915.0,93189.0,150465.0,80858.0,185173.0,80858.0,258648.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,11.0,27.0,0.0,1.0,2.0,3.0,6.0
6,1,5,0,98890.0,166110.0,176394.0,220639.0,269883.0,230235.0,131247.0,73396.0,87426.0,73787.0,68940.0,66839.0,74582.0,78459.0,93173.0,100073.0,114105.0,98536.0,61057.0,59477.0,59963.0,59253.0,62704.0,59429.0,71020.0,63278.0,69789.0,59271.0,63322.0,61599.0,64062.0,75585.0,94658.0,63341.0,98890.0,176394.0,98890.0,269883.0,66839.0,269883.0,66839.0,269883.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10.0,21.0,36.0,0.0,1.0,1.0,1.0,1.0
6,2,6,0,106337.0,138697.0,126118.0,120157.0,108424.0,98354.0,116286.0,196619.0,118673.0,183945.0,157983.0,128795.0,104730.0,93671.0,84264.0,95477.0,59715.0,61888.0,61968.0,58875.0,61611.0,60918.0,58005.0,82396.0,59429.0,71020.0,63278.0,69789.0,59271.0,63322.0,63605.0,84715.0,68563.0,64126.0,106337.0,138697.0,98354.0,138697.0,98354.0,196619.0,93671.0,196619.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,17.0,35.0,0.0,1.0,1.0,1.0,1.0
6,3,0,0,102484.0,165833.0,205402.0,105473.0,110620.0,109817.0,96616.0,148246.0,101882.0,353581.0,66810.0,103431.0,99790.0,91077.0,138625.0,77533.0,62456.0,62432.0,59676.0,62560.0,61885.0,60957.0,61382.0,58916.0,82396.0,59429.0,71020.0,63278.0,69789.0,59271.0,82382.0,62473.0,99726.0,109210.0,102484.0,205402.0,102484.0,205402.0,66810.0,353581.0,66810.0,353581.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,19.0,34.0,0.0,1.0,3.0,4.0,4.0
6,4,1,0,81532.0,172518.0,202801.0,112065.0,229407.0,112930.0,165098.0,137397.0,127941.0,91017.0,122685.0,177458.0,58382.0,69852.0,83349.0,82932.0,72152.0,77030.0,60283.0,67256.0,75504.0,62420.0,60025.0,63713.0,58916.0,82396.0,59429.0,71020.0,63278.0,69789.0,99898.0,63919.0,65643.0,60731.0,81532.0,202801.0,81532.0,229407.0,81532.0,229407.0,58382.0,229407.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,6.0,12.0,22.0,44.0,0.0,1.0,2.0,4.0,4.0
6,5,2,0,93035.0,161364.0,152011.0,137135.0,107515.0,105383.0,115268.0,94814.0,88562.0,84321.0,78616.0,74791.0,87162.0,71223.0,94825.0,143788.0,94214.0,102995.0,60586.0,62897.0,61361.0,61907.0,68916.0,73105.0,63713.0,58916.0,82396.0,59429.0,71020.0,63278.0,98632.0,61791.0,102927.0,64145.0,93035.0,161364.0,93035.0,161364.0,74791.0,161364.0,71223.0,161364.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,12.0,23.0,45.0,0.0,1.0,1.0,1.0,1.0
6,6,3,0,98927.0,163915.0,133864.0,72506.0,64297.0,193668.0,221612.0,224861.0,101556.0,87680.0,72356.0,70825.0,84362.0,74877.0,110770.0,84021.0,80534.0,119702.0,60362.0,63037.0,61949.0,64559.0,63093.0,63338.0,73105.0,63713.0,58916.0,82396.0,59429.0,71020.0,132110.0,59551.0,63119.0,66125.0,98927.0,163915.0,64297.0,193668.0,64297.0,224861.0,64297.0,224861.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,12.0,23.0,45.0,0.0,1.0,1.0,1.0,4.0
6,7,4,0,119281.0,166292.0,92188.0,69475.0,80967.0,111107.0,117287.0,102332.0,84495.0,93815.0,95785.0,95688.0,74693.0,100663.0,85944.0,77156.0,83420.0,105176.0,60868.0,63840.0,62539.0,63727.0,62189.0,63000.0,63338.0,73105.0,63713.0,58916.0,82396.0,59429.0,62180.0,58102.0,59396.0,59052.0,92188.0,166292.0,69475.0,166292.0,69475.0,166292.0,69475.0,166292.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,11.0,24.0,48.0,0.0,1.0,1.0,2.0,4.0
6,8,5,0,66019.0,145128.0,486130.0,373002.0,495490.0,133039.0,127130.0,98424.0,116014.0,76888.0,79540.0,76013.0,73447.0,73200.0,75488.0,75761.0,88176.0,124224.0,59968.0,64060.0,63197.0,62461.0,63430.0,62420.0,63000.0,63338.0,73105.0,63713.0,58916.0,82396.0,61599.0,64062.0,75585.0,94658.0,66019.0,486130.0,66019.0,495490.0,66019.0,495490.0,66019.0,495490.0,0.0,0.0,17.0,26.0,26.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,20.0,39.0,0.0,1.0,1.0,4.0,4.0
6,9,6,0,230542.0,152139.0,118327.0,129237.0,143496.0,224985.0,96938.0,118677.0,116364.0,92939.0,134953.0,171499.0,95593.0,116010.0,92251.0,63436.0,66854.0,64553.0,61599.0,77519.0,63350.0,64150.0,71767.0,64851.0,62420.0,63000.0,63338.0,73105.0,63713.0,58916.0,63322.0,63605.0,84715.0,68563.0,118327.0,230542.0,118327.0,230542.0,92939.0,230542.0,92939.0,230542.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,11.0,23.0,43.0,0.0,1.0,2.0,2.0,2.0
6,10,0,0,70461.0,140177.0,124490.0,110501.0,96630.0,96150.0,139963.0,129701.0,66801.0,197040.0,361512.0,114657.0,105725.0,125126.0,115830.0,73562.0,65430.0,63875.0,67747.0,63370.0,69935.0,66523.0,66492.0,99125.0,64851.0,62420.0,63000.0,63338.0,73105.0,63713.0,59271.0,82382.0,62473.0,99726.0,70461.0,140177.0,70461.0,140177.0,66801.0,361512.0,66801.0,361512.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,10.0,22.0,42.0,0.0,1.0,1.0,1.0,2.0
6,11,1,0,81675.0,150852.0,85792.0,73532.0,79420.0,119190.0,104404.0,103989.0,93688.0,159330.0,239897.0,90193.0,95795.0,95479.0,77586.0,95199.0,93126.0,104699.0,63639.0,58920.0,64192.0,69420.0,73042.0,64699.0,99125.0,64851.0,62420.0,63000.0,63338.0,73105.0,69789.0,99898.0,63919.0,65643.0,81675.0,150852.0,73532.0,150852.0,73532.0,239897.0,73532.0,239897.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,15.0,27.0,49.0,0.0,2.0,2.0,2.0,2.0
6,12,2,0,65746.0,103526.0,173156.0,146785.0,237486.0,157975.0,392667.0,190163.0,100386.0,76489.0,73939.0,65584.0,87952.0,75487.0,71959.0,86802.0,96304.0,111135.0,63497.0,60962.0,64181.0,59624.0,64484.0,62144.0,64699.0,99125.0,64851.0,62420.0,63000.0,63338.0,63278.0,98632.0,61791.0,102927.0,65746.0,173156.0,65746.0,237486.0,65584.0,392667.0,65584.0,392667.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,11.0,24.0,43.0,0.0,1.0,1.0,1.0,1.0
6,13,3,0,89217.0,194678.0,165012.0,168658.0,104897.0,81569.0,150226.0,209946.0,109211.0,66204.0,72009.0,64292.0,60894.0,60331.0,61465.0,65428.0,88922.0,114911.0,61245.0,61986.0,62729.0,61857.0,78705.0,64142.0,62144.0,64699.0,99125.0,64851.0,62420.0,63000.0,71020.0,132110.0,59551.0,63119.0,89217.0,194678.0,81569.0,194678.0,64292.0,209946.0,60331.0,209946.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,22.0,41.0,0.0,1.0,1.0,1.0,1.0
6,14,4,0,101640.0,118829.0,120307.0,104433.0,120595.0,112324.0,118447.0,106014.0,122076.0,108718.0,92370.0,62076.0,80506.0,74236.0,110971.0,72091.0,91765.0,99400.0,61855.0,60639.0,61205.0,62484.0,61871.0,63494.0,64142.0,62144.0,64699.0,99125.0,64851.0,62420.0,59429.0,62180.0,58102.0,59396.0,101640.0,120307.0,101640.0,120595.0,62076.0,122076.0,62076.0,122076.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,11.0,19.0,39.0,0.0,1.0,1.0,4.0,7.0
6,15,5,0,113747.0,394179.0,419911.0,124456.0,171381.0,106769.0,93449.0,80705.0,104411.0,92415.0,86142.0,83325.0,86251.0,94233.0,88383.0,81066.0,86311.0,101581.0,64936.0,58620.0,62862.0,60021.0,62702.0,60502.0,63494.0,64142.0,62144.0,64699.0,99125.0,64851.0,82396.0,61599.0,64062.0,75585.0,113747.0,419911.0,106769.0,419911.0,80705.0,419911.0,80705.0,419911.0,0.0,0.0,5.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,21.0,39.0,0.0,1.0,3.0,3.0,4.0
6,16,6,0,90648.0,213707.0,144778.0,126667.0,97392.0,113073.0,220443.0,185950.0,258982.0,102013.0,113377.0,137453.0,117883.0,116224.0,100993.0,62627.0,79984.0,58237.0,63876.0,60455.0,62489.0,60560.0,64534.0,59599.0,60502.0,63494.0,64142.0,62144.0,64699.0,99125.0,58916.0,63322.0,63605.0,84715.0,90648.0,213707.0,90648.0,213707.0,90648.0,258982.0,90648.0,258982.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,12.0,23.0,46.0,0.0,1.0,2.0,2.0,2.0
6,17,0,0,102103.0,175570.0,185341.0,116607.0,132659.0,234603.0,224699.0,93319.0,402781.0,89164.0,489084.0,112110.0,98443.0,118692.0,80720.0,91441.0,94422.0,74637.0,79676.0,70675.0,65880.0,70879.0,69864.0,89591.0,59599.0,60502.0,63494.0,64142.0,62144.0,64699.0,63713.0,59271.0,82382.0,62473.0,102103.0,185341.0,102103.0,234603.0,89164.0,489084.0,89164.0,489084.0,0.0,0.0,0.0,7.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,10.0,22.0,41.0,0.0,1.0,2.0,3.0,3.0
6,18,1,0,103203.0,365698.0,281147.0,117918.0,70985.0,84323.0,95109.0,108556.0,91748.0,82833.0,84925.0,264782.0,108883.0,93126.0,94529.0,79677.0,109180.0,108039.0,65560.0,64947.0,71297.0,67246.0,67677.0,70741.0,89591.0,59599.0,60502.0,63494.0,64142.0,62144.0,73105.0,69789.0,99898.0,63919.0,103203.0,365698.0,70985.0,365698.0,70985.0,365698.0,70985.0,365698.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,12.0,25.0,48.0,0.0,1.0,1.0,1.0,1.0
6,19,2,0,88240.0,139762.0,289384.0,119415.0,100666.0,96265.0,117413.0,106614.0,91725.0,77975.0,90236.0,98914.0,198763.0,78003.0,96633.0,85660.0,92124.0,105599.0,69546.0,64849.0,66425.0,67747.0,65815.0,68592.0,70741.0,89591.0,59599.0,60502.0,63494.0,64142.0,63338.0,63278.0,98632.0,61791.0,88240.0,289384.0,88240.0,289384.0,77975.0,289384.0,77975.0,289384.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,11.0,23.0,46.0,0.0,0.0,0.0,0.0,0.0
6,20,3,0,108253.0,209605.0,162952.0,104388.0,92473.0,84199.0,159365.0,113711.0,97235.0,84970.0,77453.0,70878.0,77361.0,74552.0,88706.0,78262.0,92191.0,110466.0,81137.0,72150.0,68881.0,68535.0,71402.0,69128.0,68592.0,70741.0,89591.0,59599.0,60502.0,63494.0,63000.0,71020.0,132110.0,59551.0,108253.0,209605.0,84199.0,209605.0,70878.0,209605.0,70878.0,209605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,13.0,25.0,47.0,0.0,0.0,1.0,1.0,1.0
