Date/Time,Year,Month,Day,Time,Data Quality,Temp (C),Temp Flag,Dew Point Temp (C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2013-06-08 07:00,2013,6,8,07:00,,12.5,,8.9,,79,,10,,19,,24.1,,102.06,,,,,,Cloudy
2013-06-08 08:00,2013,6,8,08:00,,12.6,,8.1,,74,,12,,20,,19.3,,102.07,,,,,,Cloudy
2013-06-08 09:00,2013,6,8,09:00,,13.1,,8.6,,74,,12,,19,,19.3,,102.1,,,,,,Cloudy
2013-06-08 10:00,2013,6,8,10:00,,13.8,,9.2,,74,,10,,19,,19.3,,102.08,,,,,,Cloudy
2013-06-08 11:00,2013,6,8,11:00,,15.3,,9.7,,69,,11,,17,,19.3,,102.1,,,,,,Cloudy
2013-06-08 12:00,2013,6,8,12:00,,16.2,,9.7,,65,,13,,11,,19.3,,102.09,,,,,,Mostly Cloudy
2013-06-08 13:00,2013,6,8,13:00,,16.8,,9.1,,60,,13,,7,,19.3,,102.09,,,,,,Mostly Cloudy
2013-06-08 14:00,2013,6,8,14:00,,17.4,,8.8,,57,,23,,6,,24.1,,102.07,,,,,,Mostly Cloudy
2013-06-08 15:00,2013,6,8,15:00,,17.1,,9.9,,63,,25,,17,,24.1,,102.05,,,,,,Mostly Cloudy
2013-06-08 16:00,2013,6,8,16:00,,15.3,,10.2,,72,,25,,13,,24.1,,102.06,,,,,,Mostly Cloudy
2013-06-08 17:00,2013,6,8,17:00,,15.2,,10.3,,73,,28,,13,,24.1,,102.03,,,,,,Mostly Cloudy
2013-06-08 18:00,2013,6,8,18:00,,16.1,,10.3,,68,,29,,9,,24.1,,101.97,,,,,,Mostly Cloudy
2013-06-08 19:00,2013,6,8,19:00,,15.3,,10.4,,73,,28,,9,,24.1,,101.94,,,,,,Mainly Clear
2013-06-08 20:00,2013,6,8,20:00,,14.1,,10.5,,79,,27,,6,,32.2,,101.91,,,,,,Mainly Clear
2013-06-08 21:00,2013,6,8,21:00,,12.9,,10,,83,,34,,6,,32.2,,101.93,,,,,,Mainly Clear
2013-06-08 22:00,2013,6,8,22:00,,14.1,,10.7,,80,,26,,4,,32.2,,101.92,,,,,,Mainly Clear
2013-06-08 23:00,2013,6,8,23:00,,13.6,,10.3,,80,,,,0,,32.2,,101.89,,,,,,Mainly Clear
2013-06-09 00:00,2013,6,9,00:00,,13.2,,10.2,,82,,,,0,,32.2,,101.89,,,,,,Mainly Clear
2013-06-09 01:00,2013,6,9,01:00,,12.2,,9.7,,85,,12,,6,,32.2,,101.85,,,,,,Mainly Clear
2013-06-09 02:00,2013,6,9,02:00,,12.5,,10,,85,,8,,6,,24.1,,101.82,,,,,,Mostly Cloudy
2013-06-09 03:00,2013,6,9,03:00,,12.9,,10.2,,84,,,,0,,24.1,,101.81,,,,,,Mostly Cloudy
2013-06-09 04:00,2013,6,9,04:00,,12,,9.7,,86,,10,,9,,24.1,,101.78,,,,,,Mostly Cloudy
2013-06-09 05:00,2013,6,9,05:00,,12.1,,9.9,,86,,13,,7,,16.1,,101.78,,,,,,Mostly Cloudy
2013-06-09 06:00,2013,6,9,06:00,,14,,10.9,,82,,14,,6,,19.3,,101.79,,,,,,Mostly Cloudy
2013-06-09 07:00,2013,6,9,07:00,,14.7,,10.5,,76,,,,0,,19.3,,101.79,,,,,,Mostly Cloudy
2013-06-09 08:00,2013,6,9,08:00,,14.9,,10.9,,77,,28,,17,,19.3,,101.81,,,,,,Moderate Rain Showers
2013-06-09 09:00,2013,6,9,09:00,,14.3,,11.2,,82,,29,,24,,32.2,,101.82,,,,,,Mostly Cloudy
2013-06-09 10:00,2013,6,9,10:00,,15.6,,11.4,,76,,27,,19,,32.2,,101.82,,,,,,Mainly Clear
2013-06-09 11:00,2013,6,9,11:00,,15.9,,10.9,,72,,27,,19,,32.2,,101.85,,,,,,Mostly Cloudy
2013-06-09 12:00,2013,6,9,12:00,,16.4,,10.4,,68,,27,,15,,32.2,,101.82,,,,,,Mainly Clear
2013-06-09 13:00,2013,6,9,13:00,,17.2,,9.7,,61,,25,,13,,32.2,,101.79,,,,,,Mainly Clear
2013-06-09 14:00,2013,6,9,14:00,,17.6,,10.4,,63,,27,,13,,48.3,,101.77,,,,,,Mainly Clear
2013-06-09 15:00,2013,6,9,15:00,,17.9,,9.9,,59,,25,,13,,48.3,,101.71,,,,,,Mainly Clear
2013-06-09 16:00,2013,6,9,16:00,,17.1,,8.8,,58,,27,,9,,48.3,,101.71,,,,,,Mostly Cloudy
2013-06-09 17:00,2013,6,9,17:00,,16.4,,9,,62,,30,,9,,48.3,,101.69,,,,,,Mostly Cloudy
2013-06-09 18:00,2013,6,9,18:00,,16.9,,9.2,,60,,30,,11,,48.3,,101.65,,,,,,Mainly Clear
2013-06-09 19:00,2013,6,9,19:00,,16.6,,9.5,,63,,,,0,,48.3,,101.65,,,,,,Mainly Clear
2013-06-09 20:00,2013,6,9,20:00,,16,,6.9,,55,,,,0,,48.3,,101.63,,,,,,Mainly Clear
2013-06-09 21:00,2013,6,9,21:00,,15.4,,7,,57,,,,0,,32.2,,101.66,,,,,,Mainly Clear
2013-06-09 22:00,2013,6,9,22:00,,14.4,,7.6,,64,,,,0,,32.2,,101.67,,,,,,Mainly Clear
2013-06-09 23:00,2013,6,9,23:00,,11.9,,7.2,,73,,10,,11,,32.2,,101.66,,,,,,Mainly Clear
2013-06-10 00:00,2013,6,10,00:00,,11.1,,6.8,,75,,11,,9,,32.2,,101.64,,,,,,Mainly Clear
2013-06-10 01:00,2013,6,10,01:00,,10.8,,7,,77,,11,,13,,32.2,,101.64,,,,,,Clear
2013-06-10 02:00,2013,6,10,02:00,,9.8,,6.1,,78,,10,,13,,32.2,,101.62,,,,,,Clear
2013-06-10 03:00,2013,6,10,03:00,,9.4,,5.9,,79,,9,,13,,32.2,,101.61,,,,,,Clear
2013-06-10 04:00,2013,6,10,04:00,,9.6,,6,,78,,5,,9,,32.2,,101.6,,,,,,Mainly Clear
2013-06-10 05:00,2013,6,10,05:00,,10.8,,6.7,,76,,7,,7,,32.2,,101.59,,,,,,Mainly Clear
2013-06-10 06:00,2013,6,10,06:00,,13,,7.6,,70,,13,,6,,32.2,,101.59,,,,,,Mainly Clear
2013-06-10 07:00,2013,6,10,07:00,,13.4,,8.9,,74,,22,,7,,48.3,,101.58,,,,,,Mainly Clear
2013-06-10 08:00,2013,6,10,08:00,,14,,8.4,,69,,24,,9,,48.3,,101.56,,,,,,Mainly Clear
2013-06-10 09:00,2013,6,10,09:00,,14.8,,9.6,,71,,24,,13,,48.3,,101.5,,,,,,Mainly Clear
2013-06-10 10:00,2013,6,10,10:00,,15.6,,10.1,,70,,29,,19,,48.3,,101.47,,,,,,Mainly Clear
2013-06-10 11:00,2013,6,10,11:00,,16.6,,10.8,,69,,28,,19,,48.3,,101.41,,,,,,Mainly Clear
2013-06-10 12:00,2013,6,10,12:00,,17.1,,10.9,,67,,29,,19,,48.3,,101.34,,,,,,Mainly Clear
2013-06-10 13:00,2013,6,10,13:00,,18.4,,10.5,,60,,27,,17,,48.3,,101.3,,,,,,Mainly Clear
2013-06-10 14:00,2013,6,10,14:00,,17.9,,10.8,,63,,24,,15,,48.3,,101.26,,,,,,Mainly Clear
2013-06-10 15:00,2013,6,10,15:00,,18.3,,11,,62,,25,,15,,48.3,,101.23,,,,,,Mainly Clear
2013-06-10 16:00,2013,6,10,16:00,,18.2,,10.9,,62,,23,,15,,48.3,,101.17,,,,,,Mainly Clear
2013-06-10 17:00,2013,6,10,17:00,,18.8,,6.9,,46,,23,,13,,48.3,,101.14,,,,,,Mainly Clear
2013-06-10 18:00,2013,6,10,18:00,,18.6,,8.9,,53,,22,,13,,48.3,,101.1,,,,,,Mainly Clear
2013-06-10 19:00,2013,6,10,19:00,,18.2,,7.4,,49,,18,,7,,48.3,,101.1,,,,,,Mainly Clear
2013-06-10 20:00,2013,6,10,20:00,,17.2,,7.1,,51,,15,,11,,48.3,,101.1,,,,,,Mainly Clear
2013-06-10 21:00,2013,6,10,21:00,,15,,7.9,,62,,12,,13,,32.2,,101.14,,,,,,Mainly Clear
2013-06-10 22:00,2013,6,10,22:00,,13.5,,8.9,,74,,10,,17,,32.2,,101.15,,,,,,Mainly Clear
2013-06-10 23:00,2013,6,10,23:00,,13,,8.6,,75,,10,,17,,32.2,,101.18,,,,,,Mainly Clear
2013-06-11 00:00,2013,6,11,00:00,,12.3,,8.1,,76,,10,,17,,32.2,,101.2,,,,,,Mainly Clear
2013-06-11 01:00,2013,6,11,01:00,,12.6,,8,,74,,11,,17,,32.2,,101.2,,,,,,Mainly Clear
2013-06-11 02:00,2013,6,11,02:00,,12.1,,7.9,,75,,10,,19,,32.2,,101.21,,,,,,Mostly Cloudy
2013-06-11 03:00,2013,6,11,03:00,,12.4,,8.1,,75,,10,,20,,24.1,,101.22,,,,,,Mostly Cloudy
2013-06-11 04:00,2013,6,11,04:00,,12.7,,8.4,,75,,10,,19,,32.2,,101.24,,,,,,Mostly Cloudy
2013-06-11 05:00,2013,6,11,05:00,,13.1,,7.6,,69,,12,,17,,48.3,,101.29,,,,,,Mostly Cloudy
2013-06-11 06:00,2013,6,11,06:00,,12.6,,8.2,,75,,11,,19,,32.2,,101.35,,,,,,Mostly Cloudy
2013-06-11 07:00,2013,6,11,07:00,,13.2,,8.9,,75,,11,,17,,48.3,,101.39,,,,,,Mostly Cloudy
2013-06-11 08:00,2013,6,11,08:00,,13.7,,7.4,,66,,18,,19,,48.3,,101.44,,,,,,Mostly Cloudy
2013-06-11 09:00,2013,6,11,09:00,,15.1,,7.6,,61,,15,,20,,48.3,,101.47,,,,,,Mostly Cloudy
2013-06-11 10:00,2013,6,11,10:00,,14.9,,7.8,,62,,16,,20,,48.3,,101.52,,,,,,Mostly Cloudy
2013-06-11 11:00,2013,6,11,11:00,,16.6,,8.8,,60,,16,,22,,48.3,,101.56,,,,,,Mainly Clear
2013-06-11 12:00,2013,6,11,12:00,,16.7,,8.6,,59,,12,,17,,32.2,,101.58,,,,,,Mostly Cloudy
2013-06-11 13:00,2013,6,11,13:00,,16.5,,8.3,,58,,14,,22,,48.3,,101.59,,,,,,Mainly Clear
2013-06-11 14:00,2013,6,11,14:00,,18.5,,7.7,,49,,18,,19,,48.3,,101.6,,,,,,Mainly Clear
2013-06-11 15:00,2013,6,11,15:00,,18.5,,8.5,,52,,19,,22,,48.3,,101.61,,,,,,Mostly Cloudy
2013-06-11 16:00,2013,6,11,16:00,,17.6,,8,,53,,18,,24,,48.3,,101.63,,,,,,Mainly Clear
2013-06-11 17:00,2013,6,11,17:00,,17.2,,6.4,,49,,19,,15,,48.3,,101.64,,,,,,Mainly Clear
2013-06-11 18:00,2013,6,11,18:00,,16.6,,7.5,,55,,19,,15,,48.3,,101.65,,,,,,Mainly Clear
2013-06-11 19:00,2013,6,11,19:00,,15.6,,8.1,,61,,20,,9,,48.3,,101.69,,,,,,Mainly Clear
2013-06-11 20:00,2013,6,11,20:00,,14.4,,6.8,,60,,22,,20,,48.3,,101.73,,,,,,Mainly Clear
2013-06-11 21:00,2013,6,11,21:00,,14.1,,7.5,,64,,22,,20,,48.3,,101.8,,,,,,Mostly Cloudy
2013-06-11 22:00,2013,6,11,22:00,,14,,7.2,,64,,22,,13,,48.3,,101.81,,,,,,Cloudy
2013-06-11 23:00,2013,6,11,23:00,,13.2,,8.2,,72,,15,,7,,32.2,,101.82,,,,,,Cloudy
2013-06-12 00:00,2013,6,12,00:00,,12.7,,8.8,,77,,21,,9,,32.2,,101.84,,,,,,Cloudy
2013-06-12 01:00,2013,6,12,01:00,,11.9,,9.1,,83,,14,,9,,19.3,,101.82,,,,,,Rain
2013-06-12 02:00,2013,6,12,02:00,,11.5,,8.6,,82,,10,,13,,24.1,,101.84,,,,,,Mostly Cloudy
2013-06-12 03:00,2013,6,12,03:00,,11.1,,9.1,,87,,10,,17,,24.1,,101.86,,,,,,Mostly Cloudy
2013-06-12 04:00,2013,6,12,04:00,,11.1,,9,,87,,10,,15,,24.1,,101.88,,,,,,Mostly Cloudy
2013-06-12 05:00,2013,6,12,05:00,,11.4,,9.4,,87,,10,,13,,24.1,,101.9,,,,,,Mostly Cloudy
2013-06-12 06:00,2013,6,12,06:00,,12,,9.5,,85,,11,,15,,24.1,,101.95,,,,,,Cloudy
2013-06-12 07:00,2013,6,12,07:00,,12.2,,8.5,,78,,16,,19,,24.1,,101.96,,,,,,Cloudy
2013-06-12 08:00,2013,6,12,08:00,,11.6,,9.3,,86,,16,,17,,24.1,,102.01,,,,,,Rain
2013-06-12 09:00,2013,6,12,09:00,,12,,9.3,,84,,13,,6,,16.1,,102.03,,,,,,Rain
2013-06-12 10:00,2013,6,12,10:00,,13.1,,9.9,,81,,13,,7,,24.1,,102.05,,,,,,Rain
2013-06-12 11:00,2013,6,12,11:00,,14.3,,10.3,,77,,11,,9,,24.1,,102.03,,,,,,Cloudy
2013-06-12 12:00,2013,6,12,12:00,,15,,9.3,,69,,12,,7,,24.1,,102.02,,,,,,Cloudy
2013-06-12 13:00,2013,6,12,13:00,,14.3,,10.2,,76,,24,,15,,24.1,,102.03,,,,,,Rain
2013-06-12 14:00,2013,6,12,14:00,,17,,9.7,,62,,23,,6,,24.1,,102,,,,,,Mostly Cloudy
2013-06-12 15:00,2013,6,12,15:00,,17.2,,9,,58,,25,,13,,24.1,,102,,,,,,Mostly Cloudy
2013-06-12 16:00,2013,6,12,16:00,,17.6,,9.2,,58,,27,,9,,24.1,,101.97,,,,,,Mainly Clear
2013-06-12 17:00,2013,6,12,17:00,,16.8,,7.7,,55,,27,,15,,48.3,,101.97,,,,,,Mainly Clear
2013-06-12 18:00,2013,6,12,18:00,,16,,9.2,,64,,28,,17,,48.3,,101.97,,,,,,Mostly Cloudy
2013-06-12 19:00,2013,6,12,19:00,,15.1,,9.3,,68,,27,,13,,48.3,,101.95,,,,,,Mostly Cloudy
2013-06-12 20:00,2013,6,12,20:00,,12.9,,9.6,,80,,29,,9,,48.3,,101.95,,,,,,Mostly Cloudy
2013-06-12 21:00,2013,6,12,21:00,,11.4,,8.7,,83,,29,,11,,48.3,,101.98,,,,,,Mainly Clear
2013-06-12 22:00,2013,6,12,22:00,,10.8,,8.6,,86,,30,,9,,48.3,,101.99,,,,,,Mostly Cloudy
2013-06-12 23:00,2013,6,12,23:00,,11.9,,9.2,,84,,,,0,,48.3,,102,,,,,,Mainly Clear
2013-06-13 00:00,2013,6,13,00:00,,10.7,,8,,83,,9,,7,,48.3,,102.03,,,,,,Mainly Clear
2013-06-13 01:00,2013,6,13,01:00,,10.4,,7.4,,82,,12,,6,,48.3,,102.02,,,,,,Mainly Clear
2013-06-13 02:00,2013,6,13,02:00,,10.1,,7.2,,82,,9,,6,,48.3,,102.03,,,,,,Clear
2013-06-13 03:00,2013,6,13,03:00,,9.1,,7.3,,88,,10,,9,,48.3,,102.04,,,,,,Mainly Clear
2013-06-13 04:00,2013,6,13,04:00,,9.4,,7.5,,88,,8,,4,,48.3,,102.06,,,,,,Mainly Clear
2013-06-13 05:00,2013,6,13,05:00,,9.7,,7.6,,87,,9,,7,,48.3,,102.07,,,,,,Mainly Clear
2013-06-13 06:00,2013,6,13,06:00,,11.7,,8.9,,83,,9,,7,,48.3,,102.08,,,,,,Mostly Cloudy
2013-06-13 07:00,2013,6,13,07:00,,13.7,,9.4,,75,,14,,6,,48.3,,102.1,,,,,,Mainly Clear
2013-06-13 08:00,2013,6,13,08:00,,13.9,,8.9,,72,,29,,7,,48.3,,102.13,,,,,,Mainly Clear
2013-06-13 09:00,2013,6,13,09:00,,14.7,,9.6,,71,,27,,11,,48.3,,102.12,,,,,,Mainly Clear
2013-06-13 10:00,2013,6,13,10:00,,15.6,,10.6,,72,,23,,11,,48.3,,102.14,,,,,,Mainly Clear
2013-06-13 11:00,2013,6,13,11:00,**,15.9,,11.3,,74,,26,,15,,48.3,,102.15,,,,,,NA
2013-06-13 12:00,2013,6,13,12:00,**,16.3,,12.1,,76,,24,,12,,48.3,,102.13,,,,,,NA
2013-06-13 13:00,2013,6,13,13:00,**,16.6,,12.2,,75,,26,,11,,48.3,,102.12,,,,,,Mainly Clear
2013-06-13 14:00,2013,6,13,14:00,**,17.6,,11.5,,67,,24,,13,,48.3,,102.1,,,,,,NA
2013-06-13 15:00,2013,6,13,15:00,**,18.9,,9.2,,53,,21,,17,,48.3,,102.08,,,,,,NA
2013-06-13 16:00,2013,6,13,16:00,**,19.1,,11.5,,61,,23,,17,,48.3,,102.06,,,,,,Mainly Clear
2013-06-13 17:00,2013,6,13,17:00,**,18.9,,8.4,,50,,22,,14,,48.3,,102.06,,,,,,NA
2013-06-13 18:00,2013,6,13,18:00,**,18.3,,9.5,,56,,19,,17,,48.3,,102.04,,,,,,NA
2013-06-13 19:00,2013,6,13,19:00,**,17,,9.5,,61,,20,,10,,32.2,,102.06,,,,,,Mostly Cloudy
2013-06-13 20:00,2013,6,13,20:00,**,15.9,,11.1,,73,,22,,11,,32.2,,102.06,,,,,,NA
2013-06-13 21:00,2013,6,13,21:00,**,15.7,,10.9,,73,,17,,5,,32.2,,102.08,,,,,,NA
2013-06-13 22:00,2013,6,13,22:00,**,15.6,,11.6,,77,,18,,7,,32.2,,102.1,,,,,,Cloudy
2013-06-13 23:00,2013,6,13,23:00,**,15.3,,12.3,,82,,1,,5,,32.2,,102.09,,,,,,NA
2013-06-14 00:00,2013,6,14,00:00,**,15,,12,,82,,34,,1,,32.2,,102.11,,,,,,Rain
2013-06-14 01:00,2013,6,14,01:00,**,13.6,,12.3,,92,,10,,10,,32.2,,102.11,,,,,,Rain
2013-06-14 02:00,2013,6,14,02:00,**,12.9,,11.3,,90,,11,,12,,32.2,,102.11,,,,,,NA
2013-06-14 03:00,2013,6,14,03:00,**,12.5,,10.1,,85,,12,,15,,32.2,,102.14,,,,,,NA
2013-06-14 04:00,2013,6,14,04:00,**,12.6,,9.8,,83,,12,,15,,32.2,,102.16,,,,,,Cloudy
2013-06-14 05:00,2013,6,14,05:00,**,12.4,,10,,85,,10,,17,,24.1,,102.19,,,,,,NA
2013-06-14 06:00,2013,6,14,06:00,**,12.3,,9.9,,85,,11,,20,,24.1,,102.21,,,,,,NA
2013-06-14 07:00,2013,6,14,07:00,**,12.4,,10.2,,86,,11,,21,,24.1,,102.22,,,,,,Cloudy
2013-06-14 08:00,2013,6,14,08:00,**,12.4,,9.4,,82,,11,,18,,24.1,,102.25,,,,,,NA
2013-06-14 09:00,2013,6,14,09:00,**,12.6,,10.2,,85,,9,,18,,24.1,,102.27,,,,,,NA
2013-06-14 10:00,2013,6,14,10:00,**,13.3,,10.7,,84,,9,,20,,24.1,,102.28,,,,,,Cloudy
2013-06-14 11:00,2013,6,14,11:00,**,14.1,,10.7,,80,,9,,19,,24.1,,102.28,,,,,,NA
2013-06-14 12:00,2013,6,14,12:00,**,14.3,,9.2,,71,,12,,22,,24.1,,102.3,,,,,,NA
2013-06-14 13:00,2013,6,14,13:00,**,15,,9.2,,68,,12,,17,,24.1,,102.28,,,,,,Cloudy
2013-06-14 14:00,2013,6,14,14:00,**,16.4,,11.2,,71,,10,,15,,24.1,,102.25,,,,,,NA
2013-06-14 15:00,2013,6,14,15:00,**,17.2,,11.3,,68,,9,,19,,32.2,,102.19,,,,,,NA
2013-06-14 16:00,2013,6,14,16:00,**,16.9,,9.9,,63,,8,,11,,24.1,,102.14,,,,,,Mostly Cloudy
2013-06-14 17:00,2013,6,14,17:00,**,17.8,,9.3,,57,,13,,17,,32.2,,102.07,,,,,,NA
2013-06-14 18:00,2013,6,14,18:00,**,17.3,,9.6,,60,,12,,11,,32.2,,102.01,,,,,,NA
2013-06-14 19:00,2013,6,14,19:00,**,16.2,,8.8,,61,,12,,13,,32.2,,101.97,,,,,,Mostly Cloudy
2013-06-14 20:00,2013,6,14,20:00,**,14.1,,10.4,,78,,21,,9,,32.2,,101.94,,,,,,NA
2013-06-14 21:00,2013,6,14,21:00,**,13.4,,9.5,,77,,20,,7,,32.2,,101.93,,,,,,NA
2013-06-14 22:00,2013,6,14,22:00,**,12.1,,9.7,,85,,1,,4,,32.2,,101.92,,,,,,Mainly Clear
2013-06-14 23:00,2013,6,14,23:00,**,12.7,,9.6,,81,,4,,7,,24.1,,101.87,,,,,,NA
2013-06-15 00:00,2013,6,15,00:00,**,11.1,,8.7,,85,,5,,3,,24.1,,101.81,,,,,,NA
2013-06-15 01:00,2013,6,15,01:00,**,10.8,,8.6,,86,,10,,8,,24.1,,101.76,,,,,,Clear
2013-06-15 02:00,2013,6,15,02:00,**,11.3,,9.1,,86,,6,,7,,24.1,,101.73,,,,,,NA
2013-06-15 03:00,2013,6,15,03:00,**,8.1,,7.2,,94,,34,,4,,24.1,,101.7,,,,,,NA
2013-06-15 04:00,2013,6,15,04:00,**,9.4,,8.5,,94,,2,,3,,48.3,,101.64,,,,,,Mainly Clear
2013-06-15 05:00,2013,6,15,05:00,**,9.4,,8.2,,92,,2,,3,,48.3,,101.64,,,,,,NA
2013-06-15 06:00,2013,6,15,06:00,**,12.4,,10.2,,86,,17,,5,,48.3,,101.63,,,,,,NA
2013-06-15 07:00,2013,6,15,07:00,**,14.3,,12.2,,87,,22,,6,,48.3,,101.62,,,,,,Mainly Clear
2013-06-15 08:00,2013,6,15,08:00,**,15.5,,11.7,,78,,30,,14,,48.3,,101.58,,,,,,NA
2013-06-15 09:00,2013,6,15,09:00,**,15.9,,12.1,,78,,30,,19,,32.2,,101.56,,,,,,NA
2013-06-15 10:00,2013,6,15,10:00,**,16.9,,13.5,,80,,29,,18,,48.3,,101.55,,,,,,Mostly Cloudy
2013-06-15 11:00,2013,6,15,11:00,**,17.5,,12.9,,74,,30,,18,,48.3,,101.53,,,,,,NA
2013-06-15 12:00,2013,6,15,12:00,**,18.2,,13.6,,74,,31,,17,,48.3,,101.51,,,,,,NA
2013-06-15 13:00,2013,6,15,13:00,**,18.7,,12.5,,67,,30,,19,,48.3,,101.47,,,,,,Cloudy
2013-06-15 14:00,2013,6,15,14:00,**,18.7,,13.6,,72,,30,,21,,48.3,,101.44,,,,,,NA
2013-06-15 15:00,2013,6,15,15:00,**,19.2,,14.3,,73,,31,,17,,48.3,,101.39,,,,,,NA
2013-06-15 16:00,2013,6,15,16:00,**,19.1,,14.4,,74,,30,,18,,48.3,,101.35,,,,,,Mostly Cloudy
2013-06-15 17:00,2013,6,15,17:00,**,18.3,,14.7,,79,,32,,17,,48.3,,101.35,,,,,,NA
2013-06-15 18:00,2013,6,15,18:00,**,17.8,,14.4,,80,,31,,16,,48.3,,101.33,,,,,,NA
2013-06-15 19:00,2013,6,15,19:00,**,17.2,,14.5,,84,,30,,10,,48.3,,101.33,,,,,,Mostly Cloudy
2013-06-15 20:00,2013,6,15,20:00,**,15.4,,14,,91,,32,,10,,48.3,,101.35,,,,,,NA
2013-06-15 21:00,2013,6,15,21:00,**,15.1,,13.7,,91,,28,,9,,48.3,,101.4,,,,,,NA
2013-06-15 22:00,2013,6,15,22:00,**,15.6,,12.9,,84,,29,,8,,32.2,,101.43,,,,,,Mostly Cloudy
2013-06-15 23:00,2013,6,15,23:00,**,14.5,,13.1,,91,,17,,7,,32.2,,101.46,,,,,,NA
2013-06-16 00:00,2013,6,16,00:00,**,15,,12.7,,86,,10,,4,,32.2,,101.49,,,,,,NA
2013-06-16 01:00,2013,6,16,01:00,**,14.8,,12.7,,87,,9,,7,,32.2,,101.52,,,,,,Mostly Cloudy
2013-06-16 02:00,2013,6,16,02:00,**,13.7,,12.3,,91,,10,,11,,32.2,,101.55,,,,,,NA
2013-06-16 03:00,2013,6,16,03:00,**,14.3,,12.4,,88,,9,,9,,32.2,,101.55,,,,,,NA
2013-06-16 04:00,2013,6,16,04:00,**,13.5,,11.9,,90,,11,,11,,48.3,,101.58,,,,,,Mostly Cloudy
2013-06-16 05:00,2013,6,16,05:00,**,14.6,,12.7,,88,,10,,12,,48.3,,101.61,,,,,,NA
2013-06-16 06:00,2013,6,16,06:00,**,15.6,,12.4,,81,,11,,11,,48.3,,101.65,,,,,,NA
2013-06-16 07:00,2013,6,16,07:00,**,17,,12,,72,,13,,10,,48.3,,101.69,,,,,,Mostly Cloudy
2013-06-16 08:00,2013,6,16,08:00,**,18.2,,12.3,,68,,12,,15,,48.3,,101.71,,,,,,NA
2013-06-16 09:00,2013,6,16,09:00,**,19.1,,12.7,,66,,14,,17,,48.3,,101.72,,,,,,NA
2013-06-16 10:00,2013,6,16,10:00,**,20.1,,12,,59,,11,,13,,48.3,,101.7,,,,,,Mostly Cloudy
2013-06-16 11:00,2013,6,16,11:00,**,20.7,,11.2,,54,,14,,15,,48.3,,101.69,,,,,,NA
2013-06-16 12:00,2013,6,16,12:00,**,21.4,,12.4,,56,,19,,14,,48.3,,101.68,,,,,,NA
2013-06-16 13:00,2013,6,16,13:00,**,20.2,,12.3,,60,,23,,15,,56.3,,101.64,,,,,,Mostly Cloudy
2013-06-16 14:00,2013,6,16,14:00,**,21.6,,11.2,,51,,24,,10,,48.3,,101.59,,,,,,NA
2013-06-16 15:00,2013,6,16,15:00,**,20.8,,11,,53,,21,,15,,48.3,,101.57,,,,,,NA
2013-06-16 16:00,2013,6,16,16:00,**,20.9,,12.7,,59,,20,,14,,48.3,,101.56,,,,,,Mostly Cloudy
2013-06-16 17:00,2013,6,16,17:00,**,21.4,,10.4,,49,,15,,10,,48.3,,101.55,,,,,,NA
2013-06-16 18:00,2013,6,16,18:00,**,20.9,,12.2,,57,,14,,17,,48.3,,101.59,,,,,,NA
2013-06-16 19:00,2013,6,16,19:00,**,18.4,,11.1,,62,,12,,22,,48.3,,101.63,,,,,,Mostly Cloudy
2013-06-16 20:00,2013,6,16,20:00,**,18.2,,12.1,,67,,12,,21,,48.3,,101.67,,,,,,NA
2013-06-16 21:00,2013,6,16,21:00,**,17.8,,11.9,,68,,9,,26,,32.2,,101.71,,,,,,NA
2013-06-16 22:00,2013,6,16,22:00,**,17.4,,11.9,,70,,10,,22,,32.2,,101.73,,,,,,Mostly Cloudy
2013-06-16 23:00,2013,6,16,23:00,**,16.3,,11.1,,71,,11,,22,,32.2,,101.74,,,,,,NA
2013-06-17 00:00,2013,6,17,00:00,**,16.8,,10.9,,68,,12,,18,,32.2,,101.75,,,,,,NA
2013-06-17 01:00,2013,6,17,01:00,**,16.5,,11.1,,70,,12,,15,,24.1,,101.73,,,,,,Mostly Cloudy
2013-06-17 02:00,2013,6,17,02:00,**,15.7,,10.5,,71,,12,,22,,19.3,,101.71,,,,,,NA
2013-06-17 03:00,2013,6,17,03:00,**,14.2,,10.5,,78,,10,,17,,19.3,,101.69,,,,,,NA
2013-06-17 04:00,2013,6,17,04:00,**,14.7,,10.4,,75,,10,,15,,32.2,,101.69,,,,,,Mostly Cloudy
2013-06-17 05:00,2013,6,17,05:00,**,14.1,,10.7,,80,,10,,19,,32.2,,101.7,,,,,,NA
2013-06-17 06:00,2013,6,17,06:00,**,15.1,,11,,76,,12,,15,,32.2,,101.7,,,,,,NA
2013-06-17 07:00,2013,6,17,07:00,**,15.9,,11.1,,73,,10,,15,,32.2,,101.72,,,,,,Mostly Cloudy
2013-06-17 08:00,2013,6,17,08:00,**,17,,10.9,,67,,11,,19,,32.2,,101.7,,,,,,NA
2013-06-17 09:00,2013,6,17,09:00,**,18.4,,10.8,,61,,13,,16,,32.2,,101.68,,,,,,NA
2013-06-17 10:00,2013,6,17,10:00,**,19.2,,10.6,,57,,15,,12,,32.2,,101.66,,,,,,Mainly Clear
